id,brand,model,body_type,generation,year_from,year_to,category,part_code,part_name_en,part_name_az,price_min_azn,price_avg_azn,price_max_azn,price_type
1722,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Front,front_grille,Front Grille,Ön radiator barmaqlığı,130,240,470,estimate
1723,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Front,hood,Hood (Bonnet),Kapot,350,625,1250,estimate
1724,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Front,left_headlight,Left Headlight,Sol ön fara,460,850,1675,estimate
1725,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Front,right_headlight,Right Headlight,Sağ ön fara,460,850,1675,estimate
1726,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Front,left_fog_light,Left Fog Light,Sol duman farası,65,120,240,estimate
1727,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Front,right_fog_light,Right Fog Light,Sağ duman farası,65,120,240,estimate
1728,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Rear,rear_bumper_cover,Rear Bumper Cover,Arxa bamper örtüyü,330,600,1200,estimate
1729,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Rear,trunk_lid,Trunk Lid,Baqaj qapağı (Sedan),320,575,1150,estimate
1730,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Rear,left_taillight,Left Taillight,Sol arxa fara (stop),190,340,675,estimate
1731,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Rear,right_taillight,Right Taillight,Sağ arxa fara (stop),190,340,675,estimate
1732,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Rear,rear_spoiler,Rear Spoiler,Arxa spoyler,130,240,470,estimate
1733,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Side Body,front_left_fender,Front Left Fender,Ön sol qanad,190,340,675,estimate
1734,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Side Body,front_right_fender,Front Right Fender,Ön sağ qanad,190,340,675,estimate
1735,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Side Body,rear_left_quarter_panel,Rear Left Quarter Panel,Arxa sol yan panel (qanad),380,675,1375,estimate
1736,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Side Body,rear_right_quarter_panel,Rear Right Quarter Panel,Arxa sağ yan panel (qanad),380,675,1375,estimate
1737,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Side Body,front_left_door,Front Left Door,Ön sol qapı,430,800,1575,estimate
1738,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Side Body,front_right_door,Front Right Door,Ön sağ qapı,430,800,1575,estimate
1739,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Side Body,rear_left_door,Rear Left Door,Arxa sol qapı,400,725,1475,estimate
1740,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Side Body,rear_right_door,Rear Right Door,Arxa sağ qapı,400,725,1475,estimate
1741,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Side Body,rocker_panel,Rocker Panel / Side Skirt,Yan ətək (astana paneli),170,320,625,estimate
1742,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Glass,front_windshield,Front Windshield,Ön şüşə,290,525,1050,estimate
1743,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Glass,rear_windshield,Rear Windshield,Arxa şüşə,220,390,800,estimate
1744,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Glass,front_left_door_window,Front Left Door Window,Ön sol qapı şüşəsi,100,180,370,estimate
1745,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Glass,front_right_door_window,Front Right Door Window,Ön sağ qapı şüşəsi,100,180,370,estimate
1746,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Glass,rear_left_door_window,Rear Left Door Window,Arxa sol qapı şüşəsi,95,170,340,estimate
1747,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Glass,rear_right_door_window,Rear Right Door Window,Arxa sağ qapı şüşəsi,95,170,340,estimate
1748,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Glass,rear_quarter_window,Rear Quarter Window,Arxa yan (üçbucaq) şüşə,85,160,320,estimate
1749,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Mirrors,left_side_mirror_assembly,Left Side Mirror Assembly,Sol yan güzgü,260,470,950,estimate
1750,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Mirrors,right_side_mirror_assembly,Right Side Mirror Assembly,Sağ yan güzgü,260,470,950,estimate
1751,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Mirrors,mirror_cover,Mirror Cover,Güzgü qapağı,60,100,210,estimate
1752,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Mirrors,mirror_glass,Mirror Glass,Güzgü şüşəsi,45,80,160,estimate
1753,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Roof,roof_panel,Roof Panel,Tavan paneli,500,925,1850,estimate
1754,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Wheels,front_left_wheel,Front Left Wheel (Rim),Ön sol disk,220,390,800,estimate
1755,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Wheels,front_right_wheel,Front Right Wheel (Rim),Ön sağ disk,220,390,800,estimate
1756,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Wheels,rear_left_wheel,Rear Left Wheel (Rim),Arxa sol disk,220,390,800,estimate
1757,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Wheels,rear_right_wheel,Rear Right Wheel (Rim),Arxa sağ disk,220,390,800,estimate
1758,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Wheels,front_left_tire,Front Left Tire,Ön sol şin,170,320,625,estimate
1759,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Wheels,front_right_tire,Front Right Tire,Ön sağ şin,170,320,625,estimate
1760,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Wheels,rear_left_tire,Rear Left Tire,Arxa sol şin,170,320,625,estimate
1761,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Wheels,rear_right_tire,Rear Right Tire,Arxa sağ şin,170,320,625,estimate
1762,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Exterior Trim,door_handle,Door Handle,Qapı tutacağı,65,120,240,estimate
1763,BMW,3 Series,Sedan,G20 LCI (facelift),2023,9999,Exterior Trim,fuel_filler_door,Fuel Filler Door,Yanacaq çəninin qapağı,70,130,260,estimate
1764,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Front,front_bumper_cover,Front Bumper Cover,Ön bamper örtüyü,260,470,925,estimate
1765,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Front,front_grille,Front Grille,Ön radiator barmaqlığı,110,190,380,estimate
1766,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Front,hood,Hood (Bonnet),Kapot,280,500,1025,estimate
1767,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Front,left_headlight,Left Headlight,Sol ön fara,370,675,1350,estimate
1768,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Front,right_headlight,Right Headlight,Sağ ön fara,370,675,1350,estimate
1769,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Front,left_fog_light,Left Fog Light,Sol duman farası,55,95,190,estimate
1770,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Front,right_fog_light,Right Fog Light,Sağ duman farası,55,95,190,estimate
1771,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Rear,rear_bumper_cover,Rear Bumper Cover,Arxa bamper örtüyü,270,490,975,estimate
1772,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Rear,trunk_lid,Trunk Lid,Baqaj qapağı (Sedan),260,470,925,estimate
1773,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Rear,left_taillight,Left Taillight,Sol arxa fara (stop),150,280,550,estimate
1774,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Rear,right_taillight,Right Taillight,Sağ arxa fara (stop),150,280,550,estimate
1775,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Rear,rear_spoiler,Rear Spoiler,Arxa spoyler,110,190,380,estimate
1776,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Side Body,front_left_fender,Front Left Fender,Ön sol qanad,150,280,550,estimate
1777,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Side Body,front_right_fender,Front Right Fender,Ön sağ qanad,150,280,550,estimate
1778,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Side Body,rear_left_quarter_panel,Rear Left Quarter Panel,Arxa sol yan panel (qanad),300,550,1100,estimate
1779,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Side Body,rear_right_quarter_panel,Rear Right Quarter Panel,Arxa sağ yan panel (qanad),300,550,1100,estimate
1780,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Side Body,front_left_door,Front Left Door,Ön sol qapı,350,650,1275,estimate
1781,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Side Body,front_right_door,Front Right Door,Ön sağ qapı,350,650,1275,estimate
1782,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Side Body,rear_left_door,Rear Left Door,Arxa sol qapı,330,600,1200,estimate
1783,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Side Body,rear_right_door,Rear Right Door,Arxa sağ qapı,330,600,1200,estimate
1784,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Side Body,rocker_panel,Rocker Panel / Side Skirt,Yan ətək (astana paneli),140,260,500,estimate
1785,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Glass,front_windshield,Front Windshield,Ön şüşə,230,420,850,estimate
1786,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Glass,rear_windshield,Rear Windshield,Arxa şüşə,180,320,650,estimate
1787,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Glass,front_left_door_window,Front Left Door Window,Ön sol qapı şüşəsi,80,150,300,estimate
1788,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Glass,front_right_door_window,Front Right Door Window,Ön sağ qapı şüşəsi,80,150,300,estimate
1789,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Glass,rear_left_door_window,Rear Left Door Window,Arxa sol qapı şüşəsi,75,140,280,estimate
1790,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Glass,rear_right_door_window,Rear Right Door Window,Arxa sağ qapı şüşəsi,75,140,280,estimate
1791,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Glass,rear_quarter_window,Rear Quarter Window,Arxa yan (üçbucaq) şüşə,70,130,260,estimate
1792,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Mirrors,left_side_mirror_assembly,Left Side Mirror Assembly,Sol yan güzgü,210,380,775,estimate
1793,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Mirrors,right_side_mirror_assembly,Right Side Mirror Assembly,Sağ yan güzgü,210,380,775,estimate
1794,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Mirrors,mirror_cover,Mirror Cover,Güzgü qapağı,45,85,170,estimate
1795,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Mirrors,mirror_glass,Mirror Glass,Güzgü şüşəsi,35,65,130,estimate
1796,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Roof,roof_panel,Roof Panel,Tavan paneli,410,750,1500,estimate
1797,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Wheels,front_left_wheel,Front Left Wheel (Rim),Ön sol disk,180,320,650,estimate
1798,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Wheels,front_right_wheel,Front Right Wheel (Rim),Ön sağ disk,180,320,650,estimate
1799,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Wheels,rear_left_wheel,Rear Left Wheel (Rim),Arxa sol disk,180,320,650,estimate
1800,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Wheels,rear_right_wheel,Rear Right Wheel (Rim),Arxa sağ disk,180,320,650,estimate
1801,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Wheels,front_left_tire,Front Left Tire,Ön sol şin,140,260,500,estimate
1802,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Wheels,front_right_tire,Front Right Tire,Ön sağ şin,140,260,500,estimate
1803,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Wheels,rear_left_tire,Rear Left Tire,Arxa sol şin,140,260,500,estimate
1804,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Wheels,rear_right_tire,Rear Right Tire,Arxa sağ şin,140,260,500,estimate
1805,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Exterior Trim,door_handle,Door Handle,Qapı tutacağı,55,95,190,estimate
1806,BMW,5 Series,Sedan,F10 LCI (facelift),2013,2016,Exterior Trim,fuel_filler_door,Fuel Filler Door,Yanacaq çəninin qapağı,60,110,210,estimate
1807,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Front,front_bumper_cover,Front Bumper Cover,Ön bamper örtüyü,300,550,1100,estimate
1808,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Front,front_grille,Front Grille,Ön radiator barmaqlığı,120,220,450,estimate
1809,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Front,hood,Hood (Bonnet),Kapot,330,600,1200,estimate
1810,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Front,left_headlight,Left Headlight,Sol ön fara,440,800,1600,estimate
1811,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Front,right_headlight,Right Headlight,Sağ ön fara,440,800,1600,estimate
1812,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Front,left_fog_light,Left Fog Light,Sol duman farası,60,110,220,estimate
1813,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Front,right_fog_light,Right Fog Light,Sağ duman farası,60,110,220,estimate
1814,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Rear,rear_bumper_cover,Rear Bumper Cover,Arxa bamper örtüyü,320,575,1150,estimate
1815,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Rear,trunk_lid,Trunk Lid,Baqaj qapağı (Sedan),300,550,1100,estimate
1816,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Rear,left_taillight,Left Taillight,Sol arxa fara (stop),180,320,650,estimate
1817,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Rear,right_taillight,Right Taillight,Sağ arxa fara (stop),180,320,650,estimate
1818,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Rear,rear_spoiler,Rear Spoiler,Arxa spoyler,120,220,450,estimate
1819,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Side Body,front_left_fender,Front Left Fender,Ön sol qanad,180,320,650,estimate
1820,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Side Body,front_right_fender,Front Right Fender,Ön sağ qanad,180,320,650,estimate
1821,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Side Body,rear_left_quarter_panel,Rear Left Quarter Panel,Arxa sol yan panel (qanad),360,650,1300,estimate
1822,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Side Body,rear_right_quarter_panel,Rear Right Quarter Panel,Arxa sağ yan panel (qanad),360,650,1300,estimate
1823,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Side Body,front_left_door,Front Left Door,Ön sol qapı,410,750,1500,estimate
1824,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Side Body,front_right_door,Front Right Door,Ön sağ qapı,410,750,1500,estimate
1825,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Side Body,rear_left_door,Rear Left Door,Arxa sol qapı,390,700,1400,estimate
1826,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Side Body,rear_right_door,Rear Right Door,Arxa sağ qapı,390,700,1400,estimate
1827,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Side Body,rocker_panel,Rocker Panel / Side Skirt,Yan ətək (astana paneli),160,300,600,estimate
1828,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Glass,front_windshield,Front Windshield,Ön şüşə,280,500,1000,estimate
1829,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Glass,rear_windshield,Rear Windshield,Arxa şüşə,210,380,750,estimate
1830,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Glass,front_left_door_window,Front Left Door Window,Ön sol qapı şüşəsi,95,180,350,estimate
1831,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Glass,front_right_door_window,Front Right Door Window,Ön sağ qapı şüşəsi,95,180,350,estimate
1832,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Glass,rear_left_door_window,Rear Left Door Window,Arxa sol qapı şüşəsi,90,160,320,estimate
1833,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Glass,rear_right_door_window,Rear Right Door Window,Arxa sağ qapı şüşəsi,90,160,320,estimate
1834,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Glass,rear_quarter_window,Rear Quarter Window,Arxa yan (üçbucaq) şüşə,80,150,300,estimate
1835,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Mirrors,left_side_mirror_assembly,Left Side Mirror Assembly,Sol yan güzgü,250,450,900,estimate
1836,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Mirrors,right_side_mirror_assembly,Right Side Mirror Assembly,Sağ yan güzgü,250,450,900,estimate
1837,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Mirrors,mirror_cover,Mirror Cover,Güzgü qapağı,55,100,200,estimate
1838,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Mirrors,mirror_glass,Mirror Glass,Güzgü şüşəsi,40,75,150,estimate
1839,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Roof,roof_panel,Roof Panel,Tavan paneli,480,875,1750,estimate
1840,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Wheels,front_left_wheel,Front Left Wheel (Rim),Ön sol disk,210,380,750,estimate
1841,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Wheels,front_right_wheel,Front Right Wheel (Rim),Ön sağ disk,210,380,750,estimate
1842,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Wheels,rear_left_wheel,Rear Left Wheel (Rim),Arxa sol disk,210,380,750,estimate
1843,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Wheels,rear_right_wheel,Rear Right Wheel (Rim),Arxa sağ disk,210,380,750,estimate
1844,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Wheels,front_left_tire,Front Left Tire,Ön sol şin,160,300,600,estimate
1845,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Wheels,front_right_tire,Front Right Tire,Ön sağ şin,160,300,600,estimate
1846,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Wheels,rear_left_tire,Rear Left Tire,Arxa sol şin,160,300,600,estimate
1847,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Wheels,rear_right_tire,Rear Right Tire,Arxa sağ şin,160,300,600,estimate
1848,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Exterior Trim,door_handle,Door Handle,Qapı tutacağı,60,110,220,estimate
1849,BMW,5 Series,Sedan,G30 (pre-facelift),2017,2020,Exterior Trim,fuel_filler_door,Fuel Filler Door,Yanacaq çəninin qapağı,70,120,250,estimate
1850,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Front,front_bumper_cover,Front Bumper Cover,Ön bamper örtüyü,380,700,1375,estimate
1851,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Front,front_grille,Front Grille,Ön radiator barmaqlığı,150,280,550,estimate
1852,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Front,hood,Hood (Bonnet),Kapot,410,750,1500,estimate
1853,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Front,left_headlight,Left Headlight,Sol ön fara,550,1000,2000,estimate
1854,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Front,right_headlight,Right Headlight,Sağ ön fara,550,1000,2000,estimate
1855,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Front,left_fog_light,Left Fog Light,Sol duman farası,75,140,280,estimate
1856,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Front,right_fog_light,Right Fog Light,Sağ duman farası,75,140,280,estimate
1857,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Rear,rear_bumper_cover,Rear Bumper Cover,Arxa bamper örtüyü,400,725,1450,estimate
1858,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Rear,trunk_lid,Trunk Lid,Baqaj qapağı (Sedan),380,700,1375,estimate
1859,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Rear,left_taillight,Left Taillight,Sol arxa fara (stop),220,410,800,estimate
1860,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Rear,right_taillight,Right Taillight,Sağ arxa fara (stop),220,410,800,estimate
1861,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Rear,rear_spoiler,Rear Spoiler,Arxa spoyler,150,280,550,estimate
1862,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Side Body,front_left_fender,Front Left Fender,Ön sol qanad,220,410,800,estimate
1863,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Side Body,front_right_fender,Front Right Fender,Ön sağ qanad,220,410,800,estimate
1864,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Side Body,rear_left_quarter_panel,Rear Left Quarter Panel,Arxa sol yan panel (qanad),450,800,1625,estimate
1865,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Side Body,rear_right_quarter_panel,Rear Right Quarter Panel,Arxa sağ yan panel (qanad),450,800,1625,estimate
1866,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Side Body,front_left_door,Front Left Door,Ön sol qapı,525,950,1875,estimate
1867,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Side Body,front_right_door,Front Right Door,Ön sağ qapı,525,950,1875,estimate
1868,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Side Body,rear_left_door,Rear Left Door,Arxa sol qapı,480,875,1750,estimate
1869,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Side Body,rear_right_door,Rear Right Door,Arxa sağ qapı,480,875,1750,estimate
1870,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Side Body,rocker_panel,Rocker Panel / Side Skirt,Yan ətək (astana paneli),210,380,750,estimate
1871,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Glass,front_windshield,Front Windshield,Ön şüşə,340,625,1250,estimate
1872,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Glass,rear_windshield,Rear Windshield,Arxa şüşə,260,470,950,estimate
1873,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Glass,front_left_door_window,Front Left Door Window,Ön sol qapı şüşəsi,120,220,440,estimate
1874,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Glass,front_right_door_window,Front Right Door Window,Ön sağ qapı şüşəsi,120,220,440,estimate
1875,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Glass,rear_left_door_window,Rear Left Door Window,Arxa sol qapı şüşəsi,110,200,410,estimate
1876,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Glass,rear_right_door_window,Rear Right Door Window,Arxa sağ qapı şüşəsi,110,200,410,estimate
1877,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Glass,rear_quarter_window,Rear Quarter Window,Arxa yan (üçbucaq) şüşə,100,190,380,estimate
1878,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Mirrors,left_side_mirror_assembly,Left Side Mirror Assembly,Sol yan güzgü,310,550,1125,estimate
1879,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Mirrors,right_side_mirror_assembly,Right Side Mirror Assembly,Sağ yan güzgü,310,550,1125,estimate
1880,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Mirrors,mirror_cover,Mirror Cover,Güzgü qapağı,70,120,250,estimate
1881,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Mirrors,mirror_glass,Mirror Glass,Güzgü şüşəsi,50,95,190,estimate
1882,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Roof,roof_panel,Roof Panel,Tavan paneli,600,1100,2200,estimate
1883,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Wheels,front_left_wheel,Front Left Wheel (Rim),Ön sol disk,260,470,950,estimate
1884,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Wheels,front_right_wheel,Front Right Wheel (Rim),Ön sağ disk,260,470,950,estimate
1885,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Wheels,rear_left_wheel,Rear Left Wheel (Rim),Arxa sol disk,260,470,950,estimate
1886,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Wheels,rear_right_wheel,Rear Right Wheel (Rim),Arxa sağ disk,260,470,950,estimate
1887,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Wheels,front_left_tire,Front Left Tire,Ön sol şin,210,380,750,estimate
1888,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Wheels,front_right_tire,Front Right Tire,Ön sağ şin,210,380,750,estimate
1889,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Wheels,rear_left_tire,Rear Left Tire,Arxa sol şin,210,380,750,estimate
1890,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Wheels,rear_right_tire,Rear Right Tire,Arxa sağ şin,210,380,750,estimate
1891,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Exterior Trim,door_handle,Door Handle,Qapı tutacağı,75,140,280,estimate
1892,BMW,5 Series,Sedan,G30 LCI (facelift),2021,2023,Exterior Trim,fuel_filler_door,Fuel Filler Door,Yanacaq çəninin qapağı,85,160,310,estimate
1893,BMW,5 Series,Sedan,G60,2024,9999,Front,front_bumper_cover,Front Bumper Cover,Ön bamper örtüyü,450,825,1650,estimate
1894,BMW,5 Series,Sedan,G60,2024,9999,Front,front_grille,Front Grille,Ön radiator barmaqlığı,190,340,675,estimate
1895,BMW,5 Series,Sedan,G60,2024,9999,Front,hood,Hood (Bonnet),Kapot,500,900,1800,estimate
1896,BMW,5 Series,Sedan,G60,2024,9999,Front,left_headlight,Left Headlight,Sol ön fara,650,1200,2400,estimate
1897,BMW,5 Series,Sedan,G60,2024,9999,Front,right_headlight,Right Headlight,Sağ ön fara,650,1200,2400,estimate
1898,BMW,5 Series,Sedan,G60,2024,9999,Front,left_fog_light,Left Fog Light,Sol duman farası,95,170,340,estimate
1899,BMW,5 Series,Sedan,G60,2024,9999,Front,right_fog_light,Right Fog Light,Sağ duman farası,95,170,340,estimate
1900,BMW,5 Series,Sedan,G60,2024,9999,Rear,rear_bumper_cover,Rear Bumper Cover,Arxa bamper örtüyü,470,850,1725,estimate
1901,BMW,5 Series,Sedan,G60,2024,9999,Rear,trunk_lid,Trunk Lid,Baqaj qapağı (Sedan),450,825,1650,estimate
1902,BMW,5 Series,Sedan,G60,2024,9999,Rear,left_taillight,Left Taillight,Sol arxa fara (stop),270,490,975,estimate
1903,BMW,5 Series,Sedan,G60,2024,9999,Rear,right_taillight,Right Taillight,Sağ arxa fara (stop),270,490,975,estimate
